"","year","tc","examiner_art_unit","n"
"3798",2010,4100,4183,6
"3799",2010,4100,4184,13
"3800",2010,4100,4185,5
"3801",2010,4100,4191,16
"3802",2010,4100,4192,24
"3803",2010,4100,4193,30
"3804",2010,4100,4194,2
"3805",2010,4400,4431,1
"3806",2010,4500,4589,1
"3807",2010,5200,5202,1
"3808",2010,5400,5471,1
"3809",2010,5700,5712,1
"3810",2010,6800,6805,1
"3811",2010,6800,6863,1
"3812",2010,7200,7250,1
"3813",2010,8100,8137,1
"3814",2010,8200,8273,1
"3815",2010,8500,8532,1
"3816",2010,8900,8980,1
"3817",2010,9100,9117,1
"3818",2010,9600,9691,1
"3819",2011,1100,1155,1
"3820",2011,1300,1360,1
"3821",2011,1400,1412,1
"3822",2011,1400,1414,1
"3823",2011,1500,1519,1
"3824",2011,1500,1522,1
"3825",2011,1500,1597,1
"3826",2011,1500,1599,1
"3827",2011,1600,1600,1
"3828",2011,1600,1611,116
"3829",2011,1600,1612,127
"3830",2011,1600,1613,96
"3831",2011,1600,1614,51
"3832",2011,1600,1615,137
"3833",2011,1600,1616,157
"3834",2011,1600,1617,116
"3835",2011,1600,1618,146
"3836",2011,1600,1619,118
"3837",2011,1600,1621,183
"3838",2011,1600,1622,89
"3839",2011,1600,1623,149
"3840",2011,1600,1624,181
"3841",2011,1600,1625,163
"3842",2011,1600,1626,202
"3843",2011,1600,1627,120
"3844",2011,1600,1628,163
"3845",2011,1600,1629,88
"3846",2011,1600,1630,1
"3847",2011,1600,1631,153
"3848",2011,1600,1632,123
"3849",2011,1600,1633,114
"3850",2011,1600,1634,205
"3851",2011,1600,1635,110
"3852",2011,1600,1636,109
"3853",2011,1600,1637,151
"3854",2011,1600,1638,176
"3855",2011,1600,1639,21
"3856",2011,1600,1641,159
"3857",2011,1600,1642,76
"3858",2011,1600,1643,108
"3859",2011,1600,1644,154
"3860",2011,1600,1645,151
"3861",2011,1600,1646,123
"3862",2011,1600,1647,139
"3863",2011,1600,1648,131
"3864",2011,1600,1649,100
"3865",2011,1600,1651,105
"3866",2011,1600,1652,118
"3867",2011,1600,1653,53
"3868",2011,1600,1654,139
"3869",2011,1600,1655,123
"3870",2011,1600,1656,131
"3871",2011,1600,1657,100
"3872",2011,1600,1661,71
"3873",2011,1700,1709,5
"3874",2011,1700,1711,112
"3875",2011,1700,1712,144
"3876",2011,1700,1713,137
"3877",2011,1700,1714,96
"3878",2011,1700,1715,146
"3879",2011,1700,1716,142
"3880",2011,1700,1717,64
"3881",2011,1700,1721,127
"3882",2011,1700,1722,142
"3883",2011,1700,1723,100
"3884",2011,1700,1724,87
"3885",2011,1700,1725,119
"3886",2011,1700,1726,165
"3887",2011,1700,1727,136
"3888",2011,1700,1728,74
"3889",2011,1700,1729,83
"3890",2011,1700,1731,161
"3891",2011,1700,1732,116
"3892",2011,1700,1733,137
"3893",2011,1700,1734,117
"3894",2011,1700,1735,126
"3895",2011,1700,1736,121
"3896",2011,1700,1741,123
"3897",2011,1700,1742,114
"3898",2011,1700,1743,102
"3899",2011,1700,1744,113
"3900",2011,1700,1745,138
"3901",2011,1700,1746,130
"3902",2011,1700,1747,89
"3903",2011,1700,1753,1
"3904",2011,1700,1759,77
"3905",2011,1700,1761,187
"3906",2011,1700,1762,207
"3907",2011,1700,1763,95
"3908",2011,1700,1764,94
"3909",2011,1700,1765,211
"3910",2011,1700,1766,71
"3911",2011,1700,1767,99
"3912",2011,1700,1771,107
"3913",2011,1700,1772,115
"3914",2011,1700,1773,133
"3915",2011,1700,1774,154
"3916",2011,1700,1775,140
"3917",2011,1700,1776,181
"3918",2011,1700,1777,159
"3919",2011,1700,1778,91
"3920",2011,1700,1781,143
"3921",2011,1700,1782,143
"3922",2011,1700,1783,138
"3923",2011,1700,1784,126
"3924",2011,1700,1785,129
"3925",2011,1700,1786,150
"3926",2011,1700,1787,133
"3927",2011,1700,1788,104
"3928",2011,1700,1789,108
"3929",2011,1700,1791,173
"3930",2011,1700,1792,81
"3931",2011,1700,1793,137
"3932",2011,1700,1794,139
"3933",2011,1700,1795,227
"3934",2011,1700,1796,220
"3935",2011,1700,1797,210
"3936",2011,1700,1798,81
"3937",2011,1900,1900,1
"3938",2011,1900,1963,1
"3939",2011,1900,1972,1
"3940",2011,2000,2007,1
"3941",2011,2000,2008,4
"3942",2011,2000,2009,1
"3943",2011,2000,2010,2
"3944",2011,2000,2011,13
"3945",2011,2000,2029,1
"3946",2011,2100,2109,12
"3947",2011,2100,2111,145
"3948",2011,2100,2112,94
"3949",2011,2100,2113,131
"3950",2011,2100,2114,108
"3951",2011,2100,2115,94
"3952",2011,2100,2116,107
"3953",2011,2100,2117,106
"3954",2011,2100,2121,172
"3955",2011,2100,2122,45
"3956",2011,2100,2123,98
"3957",2011,2100,2128,112
"3958",2011,2100,2129,148
"3959",2011,2100,2131,1
"3960",2011,2100,2134,3
"3961",2011,2100,2137,1
"3962",2011,2100,2143,1
"3963",2011,2100,2151,1
"3964",2011,2100,2152,1
"3965",2011,2100,2154,66
"3966",2011,2100,2155,69
"3967",2011,2100,2156,127
"3968",2011,2100,2157,91
"3969",2011,2100,2158,146
"3970",2011,2100,2159,100
"3971",2011,2100,2161,127
"3972",2011,2100,2162,145
"3973",2011,2100,2163,136
"3974",2011,2100,2164,119
"3975",2011,2100,2165,141
"3976",2011,2100,2166,139
"3977",2011,2100,2167,112
"3978",2011,2100,2168,126
"3979",2011,2100,2169,135
"3980",2011,2100,2171,54
"3981",2011,2100,2172,89
"3982",2011,2100,2173,140
"3983",2011,2100,2174,131
"3984",2011,2100,2175,142
"3985",2011,2100,2176,122
"3986",2011,2100,2177,59
"3987",2011,2100,2178,144
"3988",2011,2100,2179,128
"3989",2011,2100,2181,121
"3990",2011,2100,2182,100
"3991",2011,2100,2183,116
"3992",2011,2100,2184,117
"3993",2011,2100,2185,153
"3994",2011,2100,2186,156
"3995",2011,2100,2187,119
"3996",2011,2100,2188,47
"3997",2011,2100,2189,152
"3998",2011,2100,2191,150
"3999",2011,2100,2192,158
"4000",2011,2100,2193,153
"4001",2011,2100,2194,133
"4002",2011,2100,2195,129
"4003",2011,2100,2196,96
"4004",2011,2100,2197,51
"4005",2011,2200,2212,1
"4006",2011,2200,2259,1
"4007",2011,2300,2385,1
"4008",2011,2400,2416,24
"4009",2011,2400,2419,9
"4010",2011,2400,2421,106
"4011",2011,2400,2422,118
"4012",2011,2400,2423,94
"4013",2011,2400,2424,112
"4014",2011,2400,2425,76
"4015",2011,2400,2426,79
"4016",2011,2400,2427,89
"4017",2011,2400,2431,131
"4018",2011,2400,2432,138
"4019",2011,2400,2433,111
"4020",2011,2400,2434,154
"4021",2011,2400,2435,152
"4022",2011,2400,2436,141
"4023",2011,2400,2437,149
"4024",2011,2400,2438,143
"4025",2011,2400,2439,135
"4026",2011,2400,2441,147
"4027",2011,2400,2442,123
"4028",2011,2400,2443,134
"4029",2011,2400,2444,150
"4030",2011,2400,2445,118
"4031",2011,2400,2446,22
"4032",2011,2400,2447,126
"4033",2011,2400,2448,134
"4034",2011,2400,2451,124
"4035",2011,2400,2452,138
"4036",2011,2400,2453,93
"4037",2011,2400,2454,131
"4038",2011,2400,2455,138
"4039",2011,2400,2456,130
"4040",2011,2400,2457,138
"4041",2011,2400,2458,13
"4042",2011,2400,2461,128
"4043",2011,2400,2462,113
"4044",2011,2400,2463,107
"4045",2011,2400,2464,153
"4046",2011,2400,2465,112
"4047",2011,2400,2466,123
"4048",2011,2400,2467,125
"4049",2011,2400,2468,109
"4050",2011,2400,2469,51
"4051",2011,2400,2471,144
"4052",2011,2400,2472,103
"4053",2011,2400,2473,121
"4054",2011,2400,2474,146
"4055",2011,2400,2475,112
"4056",2011,2400,2476,146
"4057",2011,2400,2477,119
"4058",2011,2400,2478,109
"4059",2011,2400,2481,92
"4060",2011,2400,2482,74
"4061",2011,2400,2483,100
"4062",2011,2400,2484,96
"4063",2011,2400,2485,64
"4064",2011,2400,2486,40
"4065",2011,2400,2491,141
"4066",2011,2400,2492,74
"4067",2011,2400,2493,85
"4068",2011,2400,2494,39
"4069",2011,2600,2600,4
"4070",2011,2600,2611,538
"4071",2011,2600,2612,627
"4072",2011,2600,2613,152
"4073",2011,2600,2614,751
"4074",2011,2600,2615,7
"4075",2011,2600,2616,1
"4076",2011,2600,2617,1374
"4077",2011,2600,2618,578
"4078",2011,2600,2621,37
"4079",2011,2600,2622,461
"4080",2011,2600,2623,3
"4081",2011,2600,2624,747
"4082",2011,2600,2625,730
"4083",2011,2600,2626,343
"4084",2011,2600,2627,582
"4085",2011,2600,2628,412
"4086",2011,2600,2629,1020
"4087",2011,2600,2673,1
"4088",2011,2800,2809,2
"4089",2011,2800,2811,180
"4090",2011,2800,2812,192
"4091",2011,2800,2813,167
"4092",2011,2800,2814,191
"4093",2011,2800,2815,193
"4094",2011,2800,2816,247
"4095",2011,2800,2817,241
"4096",2011,2800,2818,166
"4097",2011,2800,2819,207
"4098",2011,2800,2821,276
"4099",2011,2800,2822,180
"4100",2011,2800,2823,196
"4101",2011,2800,2824,181
"4102",2011,2800,2825,195
"4103",2011,2800,2826,203
"4104",2011,2800,2827,202
"4105",2011,2800,2828,123
"4106",2011,2800,2829,141
"4107",2011,2800,2831,29
"4108",2011,2800,2832,221
"4109",2011,2800,2833,192
"4110",2011,2800,2834,153
"4111",2011,2800,2835,418
"4112",2011,2800,2836,244
"4113",2011,2800,2837,187
"4114",2011,2800,2838,187
"4115",2011,2800,2839,222
"4116",2011,2800,2841,104
"4117",2011,2800,2846,1
"4118",2011,2800,2851,8
"4119",2011,2800,2852,198
"4120",2011,2800,2853,145
"4121",2011,2800,2854,130
"4122",2011,2800,2855,133
"4123",2011,2800,2856,145
"4124",2011,2800,2857,296
"4125",2011,2800,2858,416
"4126",2011,2800,2861,149
"4127",2011,2800,2862,141
"4128",2011,2800,2863,13
"4129",2011,2800,2871,174
"4130",2011,2800,2872,151
"4131",2011,2800,2873,240
"4132",2011,2800,2874,189
"4133",2011,2800,2875,170
"4134",2011,2800,2876,165
"4135",2011,2800,2877,101
"4136",2011,2800,2878,177
"4137",2011,2800,2879,147
"4138",2011,2800,2881,160
"4139",2011,2800,2882,217
"4140",2011,2800,2883,177
"4141",2011,2800,2884,181
"4142",2011,2800,2885,174
"4143",2011,2800,2886,133
"4144",2011,2800,2887,135
"4145",2011,2800,2889,156
"4146",2011,2800,2891,183
"4147",2011,2800,2892,170
"4148",2011,2800,2893,181
"4149",2011,2800,2894,190
"4150",2011,2800,2895,165
"4151",2011,3100,3111,1
"4152",2011,3200,3258,1
"4153",2011,3400,3488,1
"4154",2011,3500,3551,1
"4155",2011,3500,3552,1
"4156",2011,3600,3609,1
"4157",2011,3600,3611,182
"4158",2011,3600,3612,139
"4159",2011,3600,3616,161
"4160",2011,3600,3617,148
"4161",2011,3600,3618,135
"4162",2011,3600,3621,115
"4163",2011,3600,3622,88
"4164",2011,3600,3623,184
"4165",2011,3600,3624,139
"4166",2011,3600,3625,210
"4167",2011,3600,3626,131
"4168",2011,3600,3627,123
"4169",2011,3600,3628,131
"4170",2011,3600,3629,93
"4171",2011,3600,3632,185
"4172",2011,3600,3633,193
"4173",2011,3600,3634,148
"4174",2011,3600,3635,180
"4175",2011,3600,3636,158
"4176",2011,3600,3637,187
"4177",2011,3600,3641,159
"4178",2011,3600,3643,120
"4179",2011,3600,3644,191
"4180",2011,3600,3651,159
"4181",2011,3600,3652,127
"4182",2011,3600,3653,192
"4183",2011,3600,3654,103
"4184",2011,3600,3655,159
"4185",2011,3600,3656,152
"4186",2011,3600,3657,177
"4187",2011,3600,3661,162
"4188",2011,3600,3662,203
"4189",2011,3600,3663,179
"4190",2011,3600,3664,162
"4191",2011,3600,3665,38
"4192",2011,3600,3667,49
"4193",2011,3600,3671,157
"4194",2011,3600,3672,198
"4195",2011,3600,3673,151
"4196",2011,3600,3674,60
"4197",2011,3600,3676,166
"4198",2011,3600,3677,151
"4199",2011,3600,3679,157
"4200",2011,3600,3682,41
"4201",2011,3600,3683,1
"4202",2011,3600,3684,97
"4203",2011,3600,3685,69
"4204",2011,3600,3686,127
"4205",2011,3600,3687,125
"4206",2011,3600,3688,86
"4207",2011,3600,3689,78
"4208",2011,3600,3691,162
"4209",2011,3600,3692,10
"4210",2011,3600,3693,139
"4211",2011,3600,3694,135
"4212",2011,3600,3695,129
"4213",2011,3600,3696,11
"4214",2011,3700,3709,2
"4215",2011,3700,3711,255
"4216",2011,3700,3714,205
"4217",2011,3700,3715,114
"4218",2011,3700,3716,92
"4219",2011,3700,3717,75
"4220",2011,3700,3718,112
"4221",2011,3700,3721,167
"4222",2011,3700,3722,1
"4223",2011,3700,3723,128
"4224",2011,3700,3724,173
"4225",2011,3700,3725,172
"4226",2011,3700,3726,171
"4227",2011,3700,3727,117
"4228",2011,3700,3728,162
"4229",2011,3700,3729,137
"4230",2011,3700,3731,194
"4231",2011,3700,3732,137
"4232",2011,3700,3733,205
"4233",2011,3700,3734,116
"4234",2011,3700,3735,177
"4235",2011,3700,3736,163
"4236",2011,3700,3737,142
"4237",2011,3700,3738,154
"4238",2011,3700,3739,154
"4239",2011,3700,3741,118
"4240",2011,3700,3742,263
"4241",2011,3700,3743,91
"4242",2011,3700,3744,176
"4243",2011,3700,3745,143
"4244",2011,3700,3746,145
"4245",2011,3700,3747,138
"4246",2011,3700,3748,160
"4247",2011,3700,3749,141
"4248",2011,3700,3751,136
"4249",2011,3700,3752,126
"4250",2011,3700,3753,157
"4251",2011,3700,3754,127
"4252",2011,3700,3761,130
"4253",2011,3700,3762,169
"4254",2011,3700,3763,224
"4255",2011,3700,3764,127
"4256",2011,3700,3765,201
"4257",2011,3700,3766,197
"4258",2011,3700,3767,177
"4259",2011,3700,3768,126
"4260",2011,3700,3769,131
"4261",2011,3700,3771,123
"4262",2011,3700,3772,125
"4263",2011,3700,3773,144
"4264",2011,3700,3774,134
"4265",2011,3700,3775,160
"4266",2011,3700,3776,59
"4267",2011,3700,3777,117
"4268",2011,3700,3779,75
"4269",2011,3700,3781,194
"4270",2011,3700,3782,134
"4271",2011,3700,3783,52
"4272",2011,3700,3784,65
"4273",2011,3700,3785,101
"4274",2011,3700,3788,61
"4275",2011,3900,3932,1
"4276",2011,3900,3935,1
"4277",2011,4100,4100,2
"4278",2011,4100,4111,14
"4279",2011,4100,4112,12
"4280",2011,4100,4113,20
"4281",2011,4100,4114,9
"4282",2011,4100,4115,3
"4283",2011,4100,4116,5
"4284",2011,4100,4117,3
"4285",2011,4100,4118,10
"4286",2011,4100,4121,12
"4287",2011,4100,4122,7
"4288",2011,4100,4123,9
"4289",2011,4100,4124,8
"4290",2011,4100,4125,32
"4291",2011,4100,4126,21
"4292",2011,4100,4127,28
"4293",2011,4100,4128,13
"4294",2011,4100,4129,22
"4295",2011,4100,4131,43
"4296",2011,4100,4132,30
"4297",2011,4100,4133,43
"4298",2011,4100,4134,17
"4299",2011,4100,4135,27
"4300",2011,4100,4136,25
"4301",2011,4100,4137,14
"4302",2011,4100,4138,9
"4303",2011,4100,4141,27
"4304",2011,4100,4142,16
"4305",2011,4100,4143,20
"4306",2011,4100,4144,8
"4307",2011,4100,4145,39
"4308",2011,4100,4146,19
"4309",2011,4100,4147,7
"4310",2011,4100,4148,2
"4311",2011,4100,4151,25
"4312",2011,4100,4152,18
"4313",2011,4100,4153,19
"4314",2011,4100,4154,14
"4315",2011,4100,4155,6
"4316",2011,4100,4156,10
"4317",2011,4100,4157,21
"4318",2011,4100,4158,1
"4319",2011,4100,4159,1
"4320",2011,4100,4161,10
"4321",2011,4100,4162,1
"4322",2011,4100,4163,4
"4323",2011,4100,4164,22
"4324",2011,4100,4165,22
"4325",2011,4100,4166,19
"4326",2011,4100,4171,22
"4327",2011,4100,4172,50
"4328",2011,4100,4173,29
"4329",2011,4100,4174,11
"4330",2011,4100,4175,4
"4331",2011,4100,4176,18
"4332",2011,4100,4177,40
"4333",2011,4100,4179,13
"4334",2011,4100,4181,9
"4335",2011,4100,4182,13
"4336",2011,4100,4183,36
"4337",2011,4100,4184,3
"4338",2011,4100,4185,22
"4339",2011,4100,4186,6
"4340",2011,4100,4187,15
"4341",2011,4100,4188,16
"4342",2011,4100,4189,20
"4343",2011,4100,4191,12
"4344",2011,4100,4192,4
"4345",2011,4100,4193,12
"4346",2011,4300,4332,1
"4347",2011,4400,4495,1
"4348",2011,4500,4564,1
"4349",2011,4700,4710,1
"4350",2011,4700,4775,1
"4351",2011,4800,4872,1
"4352",2011,5000,5026,1
"4353",2011,5000,5053,1
"4354",2011,5000,5082,1
"4355",2011,5200,5274,1
"4356",2011,5400,5444,1
"4357",2011,5600,5640,1
"4358",2011,5600,5668,1
"4359",2011,5700,5712,1
"4360",2011,5800,5815,1
"4361",2011,5800,5826,1
"4362",2011,5800,5836,1
"4363",2011,6000,6096,1
"4364",2011,6200,6256,1
"4365",2011,6200,6291,1
"4366",2011,6400,6458,1
"4367",2011,6400,6480,1
"4368",2011,6400,6483,1
"4369",2011,6500,6505,1
"4370",2011,6600,6614,1
"4371",2011,6600,6624,1
"4372",2011,6600,6675,1
"4373",2011,6800,6827,1
"4374",2011,6800,6883,1
"4375",2011,6900,6950,1
"4376",2011,7100,7102,1
"4377",2011,7300,7371,1
"4378",2011,7400,7426,1
"4379",2011,7600,7652,1
"4380",2011,7700,7783,1
"4381",2011,7800,7812,1
"4382",2011,8000,8067,1
"4383",2011,8000,8084,1
"4384",2011,8100,8129,1
"4385",2011,8600,8671,1
"4386",2011,8700,8738,1
"4387",2011,8700,8751,1
"4388",2011,8700,8782,1
"4389",2011,8800,8889,1
"4390",2011,8900,8964,1
"4391",2011,9100,9105,1
"4392",2011,9100,9189,1
"4393",2011,9200,9237,1
"4394",2011,9500,9510,1
"4395",2011,9500,9511,1
"4396",2011,9600,9622,1
"4397",2011,9700,9746,1
"4398",2011,9700,9753,1
"4399",2011,9900,9907,1
"4400",2011,9900,9984,1
"4401",2012,200,281,2
"4402",2012,900,993,1
"4403",2012,1200,1200,1
"4404",2012,1200,1291,1
"4405",2012,1600,1600,1
"4406",2012,1600,1609,1
"4407",2012,1600,1611,148
"4408",2012,1600,1612,143
"4409",2012,1600,1613,118
"4410",2012,1600,1614,3
"4411",2012,1600,1615,161
"4412",2012,1600,1616,175
"4413",2012,1600,1617,143
"4414",2012,1600,1618,167
"4415",2012,1600,1619,138
"4416",2012,1600,1621,193
"4417",2012,1600,1622,189
"4418",2012,1600,1623,165
"4419",2012,1600,1624,161
"4420",2012,1600,1625,170
"4421",2012,1600,1626,207
"4422",2012,1600,1627,159
"4423",2012,1600,1628,190
"4424",2012,1600,1629,175
"4425",2012,1600,1630,3
"4426",2012,1600,1631,152
"4427",2012,1600,1632,146
"4428",2012,1600,1633,160
"4429",2012,1600,1634,238
"4430",2012,1600,1635,127
"4431",2012,1600,1636,175
"4432",2012,1600,1637,158
"4433",2012,1600,1638,230
"4434",2012,1600,1639,3
"4435",2012,1600,1641,186
"4436",2012,1600,1642,84
"4437",2012,1600,1643,126
"4438",2012,1600,1644,179
"4439",2012,1600,1645,167
"4440",2012,1600,1646,144
"4441",2012,1600,1647,161
"4442",2012,1600,1648,147
"4443",2012,1600,1649,113
"4444",2012,1600,1651,121
"4445",2012,1600,1652,121
"4446",2012,1600,1653,122
"4447",2012,1600,1654,217
"4448",2012,1600,1655,132
"4449",2012,1600,1656,159
"4450",2012,1600,1657,169
"4451",2012,1600,1661,74
"4452",2012,1600,1689,1
"4453",2012,1700,1711,112
"4454",2012,1700,1712,157
"4455",2012,1700,1713,159
"4456",2012,1700,1714,104
"4457",2012,1700,1715,160
"4458",2012,1700,1716,177
"4459",2012,1700,1717,153
"4460",2012,1700,1721,177
"4461",2012,1700,1722,197
"4462",2012,1700,1723,138
"4463",2012,1700,1724,124
"4464",2012,1700,1725,156
"4465",2012,1700,1726,246
"4466",2012,1700,1727,169
"4467",2012,1700,1728,101
"4468",2012,1700,1729,121
"4469",2012,1700,1731,194
"4470",2012,1700,1732,166
"4471",2012,1700,1733,157
"4472",2012,1700,1734,128
"4473",2012,1700,1735,137
"4474",2012,1700,1736,186
"4475",2012,1700,1741,172
"4476",2012,1700,1742,148
"4477",2012,1700,1743,130
"4478",2012,1700,1744,129
"4479",2012,1700,1745,177
"4480",2012,1700,1746,144
"4481",2012,1700,1747,143
"4482",2012,1700,1754,26
"4483",2012,1700,1755,16
"4484",2012,1700,1756,25
"4485",2012,1700,1757,13
"4486",2012,1700,1758,12
"4487",2012,1700,1759,129
"4488",2012,1700,1761,225
"4489",2012,1700,1762,245
"4490",2012,1700,1763,118
"4491",2012,1700,1764,123
"4492",2012,1700,1765,286
"4493",2012,1700,1766,112
"4494",2012,1700,1767,144
"4495",2012,1700,1771,134
"4496",2012,1700,1772,156
"4497",2012,1700,1773,187
"4498",2012,1700,1774,192
"4499",2012,1700,1775,158
"4500",2012,1700,1776,204
"4501",2012,1700,1777,200
"4502",2012,1700,1778,177
"4503",2012,1700,1779,1
"4504",2012,1700,1781,175
"4505",2012,1700,1782,203
"4506",2012,1700,1783,174
"4507",2012,1700,1784,160
"4508",2012,1700,1785,144
"4509",2012,1700,1786,155
"4510",2012,1700,1787,162
"4511",2012,1700,1788,129
"4512",2012,1700,1789,151
"4513",2012,1700,1791,54
"4514",2012,1700,1792,40
"4515",2012,1700,1793,43
"4516",2012,1700,1794,41
"4517",2012,1700,1795,32
"4518",2012,1700,1796,42
"4519",2012,1700,1797,38
"4520",2012,1700,1798,86
"4521",2012,2000,2001,2
"4522",2012,2000,2008,1
"4523",2012,2000,2012,19
"4524",2012,2100,2111,174
"4525",2012,2100,2112,101
"4526",2012,2100,2113,141
"4527",2012,2100,2114,132
"4528",2012,2100,2115,140
"4529",2012,2100,2116,118
"4530",2012,2100,2117,108
"4531",2012,2100,2121,169
"4532",2012,2100,2122,130
"4533",2012,2100,2123,135
"4534",2012,2100,2127,78
"4535",2012,2100,2128,120
"4536",2012,2100,2129,151
"4537",2012,2100,2131,1
"4538",2012,2100,2132,1
"4539",2012,2100,2135,1
"4540",2012,2100,2137,1
"4541",2012,2100,2139,1
"4542",2012,2100,2141,60
"4543",2012,2100,2142,57
"4544",2012,2100,2152,2
"4545",2012,2100,2153,1
"4546",2012,2100,2154,61
"4547",2012,2100,2155,134
"4548",2012,2100,2156,150
"4549",2012,2100,2157,125
"4550",2012,2100,2158,161
"4551",2012,2100,2159,163
"4552",2012,2100,2161,165
"4553",2012,2100,2162,147
"4554",2012,2100,2163,157
"4555",2012,2100,2164,159
"4556",2012,2100,2165,156
"4557",2012,2100,2166,159
"4558",2012,2100,2167,150
"4559",2012,2100,2168,154
"4560",2012,2100,2169,157
"4561",2012,2100,2171,111
"4562",2012,2100,2172,105
"4563",2012,2100,2173,131
"4564",2012,2100,2174,122
"4565",2012,2100,2175,155
"4566",2012,2100,2176,182
"4567",2012,2100,2177,117
"4568",2012,2100,2178,160
"4569",2012,2100,2179,154
"4570",2012,2100,2181,154
"4571",2012,2100,2182,34
"4572",2012,2100,2183,126
"4573",2012,2100,2184,141
"4574",2012,2100,2185,182
"4575",2012,2100,2186,159
"4576",2012,2100,2187,124
"4577",2012,2100,2188,79
"4578",2012,2100,2189,185
"4579",2012,2100,2191,142
"4580",2012,2100,2192,141
"4581",2012,2100,2193,137
"4582",2012,2100,2194,161
"4583",2012,2100,2195,141
"4584",2012,2100,2196,148
"4585",2012,2100,2197,109
"4586",2012,2100,2198,44
"4587",2012,2100,2199,41
"4588",2012,2400,2411,15
"4589",2012,2400,2412,8
"4590",2012,2400,2413,7
"4591",2012,2400,2416,6
"4592",2012,2400,2419,7
"4593",2012,2400,2421,139
"4594",2012,2400,2422,137
"4595",2012,2400,2423,106
"4596",2012,2400,2424,136
"4597",2012,2400,2425,106
"4598",2012,2400,2426,139
"4599",2012,2400,2427,118
"4600",2012,2400,2431,143
"4601",2012,2400,2432,148
"4602",2012,2400,2433,139
"4603",2012,2400,2434,155
"4604",2012,2400,2435,153
"4605",2012,2400,2436,159
"4606",2012,2400,2437,139
"4607",2012,2400,2438,167
"4608",2012,2400,2439,159
"4609",2012,2400,2441,162
"4610",2012,2400,2442,122
"4611",2012,2400,2443,138
"4612",2012,2400,2444,138
"4613",2012,2400,2445,122
"4614",2012,2400,2446,34
"4615",2012,2400,2447,128
"4616",2012,2400,2448,151
"4617",2012,2400,2449,11
"4618",2012,2400,2451,131
"4619",2012,2400,2452,149
"4620",2012,2400,2453,141
"4621",2012,2400,2454,148
"4622",2012,2400,2455,143
"4623",2012,2400,2456,141
"4624",2012,2400,2457,157
"4625",2012,2400,2458,6
"4626",2012,2400,2461,128
"4627",2012,2400,2462,164
"4628",2012,2400,2463,118
"4629",2012,2400,2464,179
"4630",2012,2400,2465,109
"4631",2012,2400,2466,144
"4632",2012,2400,2467,158
"4633",2012,2400,2468,138
"4634",2012,2400,2469,65
"4635",2012,2400,2471,160
"4636",2012,2400,2472,122
"4637",2012,2400,2473,147
"4638",2012,2400,2474,145
"4639",2012,2400,2475,131
"4640",2012,2400,2476,158
"4641",2012,2400,2477,136
"4642",2012,2400,2478,149
"4643",2012,2400,2479,18
"4644",2012,2400,2481,114
"4645",2012,2400,2482,80
"4646",2012,2400,2483,106
"4647",2012,2400,2484,149
"4648",2012,2400,2485,97
"4649",2012,2400,2486,86
"4650",2012,2400,2487,44
"4651",2012,2400,2488,49
"4652",2012,2400,2489,1
"4653",2012,2400,2491,136
"4654",2012,2400,2492,114
"4655",2012,2400,2493,137
"4656",2012,2400,2494,121
"4657",2012,2400,2495,32
"4658",2012,2400,2496,27
"4659",2012,2600,2611,531
"4660",2012,2600,2612,665
"4661",2012,2600,2613,165
"4662",2012,2600,2614,692
"4663",2012,2600,2615,1
"4664",2012,2600,2617,1492
"4665",2012,2600,2618,575
"4666",2012,2600,2621,8
"4667",2012,2600,2622,524
"4668",2012,2600,2623,2
"4669",2012,2600,2624,800
"4670",2012,2600,2625,685
"4671",2012,2600,2626,367
"4672",2012,2600,2627,474
"4673",2012,2600,2628,434
"4674",2012,2600,2629,1157
"4675",2012,2600,2631,26
"4676",2012,2600,2632,23
"4677",2012,2600,2633,24
"4678",2012,2600,2634,20
"4679",2012,2600,2636,19
"4680",2012,2600,2637,10
"4681",2012,2600,2641,15
"4682",2012,2600,2642,22
"4683",2012,2600,2643,13
"4684",2012,2600,2644,14
"4685",2012,2600,2645,25
"4686",2012,2600,2646,31
"4687",2012,2600,2647,9
"4688",2012,2600,2648,39
"4689",2012,2600,2649,36
"4690",2012,2600,2651,16
"4691",2012,2600,2652,26
"4692",2012,2600,2653,19
"4693",2012,2600,2654,14
"4694",2012,2600,2655,12
"4695",2012,2600,2656,29
"4696",2012,2600,2657,12
"4697",2012,2600,2658,12
"4698",2012,2600,2659,17
"4699",2012,2600,2661,16
"4700",2012,2600,2662,23
"4701",2012,2600,2663,19
"4702",2012,2600,2664,20
"4703",2012,2600,2665,51
"4704",2012,2600,2666,33
"4705",2012,2600,2667,24
"4706",2012,2600,2668,20
"4707",2012,2600,2669,23
"4708",2012,2600,2671,17
"4709",2012,2600,2672,21
"4710",2012,2600,2673,26
"4711",2012,2600,2674,20
"4712",2012,2600,2675,18
"4713",2012,2600,2676,19
"4714",2012,2600,2677,45
"4715",2012,2600,2678,20
"4716",2012,2600,2679,26
"4717",2012,2600,2681,25
"4718",2012,2600,2682,15
"4719",2012,2600,2683,13
"4720",2012,2600,2684,14
"4721",2012,2600,2685,25
"4722",2012,2600,2686,22
"4723",2012,2600,2687,15
"4724",2012,2600,2688,16
"4725",2012,2600,2689,12
"4726",2012,2600,2691,36
"4727",2012,2600,2692,14
"4728",2012,2600,2693,21
"4729",2012,2600,2694,27
